epoch:	AUC:	TPR:	precision	accuracy	MCC
86	0.8350923725570479	0.5730858468677494	0.873305833824396	0.7307064107799102	0.5036740548847228
87	0.84251480891251	0.5614849187935035	0.8880733944954129	0.7311147407104941	0.5106077927282566
88	0.8350675767440864	0.5545243619489559	0.8824615384615384	0.7258064516129032	0.5003448379340826
89	0.8364305519874116	0.54292343387471	0.8849669082886857	0.7214169048591261	0.49497354644284264
90	0.8373371253783348	0.5498839907192575	0.89490245437382	0.7282564311964067	0.509342113521028
91	0.8366308837578978	0.5568445475638051	0.8756460930373974	0.7242752143732135	0.49513795418055256
92	0.8338701020533776	0.5475638051044084	0.8939393939393939	0.726827276439363	0.5068226282804288
93	0.8372506954535602	0.5324825986078886	0.896484375	0.7207023274806044	0.49895466222586327
94	0.8401060190351559	0.5498839907192575	0.8876404494382022	0.7256022866476113	0.5022874103041405
95	0.8369549018938816	0.5545243619489559	0.8805649370586429	0.7250918742343814	0.49847014125269895
96	0.840469175250283	0.5440835266821346	0.894184938036225	0.7252960391996733	0.5046800694406482
97	0.8429081967849239	0.5510440835266821	0.8911819887429644	0.7274397713352388	0.506527626426412
98	0.8340822672388185	0.5603248259860789	0.8827292110874201	0.7285626786443447	0.5045316943753735
99	0.841883163801893	0.5498839907192575	0.89490245437382	0.7282564311964067	0.509342113521028
100	0.8417758267835591	0.5440835266821346	0.8910702976567447	0.7241731318905675	0.5016767004896878
101	0.8411243617482478	0.5464037122969838	0.8934555801454316	0.7261126990608412	0.5055623648852653
102	0.8447767055505155	0.5510440835266821	0.8984867591424969	0.7300939158840343	0.513599019776162
103	0.8401154272272577	0.5348027842227379	0.8916827852998066	0.7200898325847285	0.4959598264588967
104	0.8339400153742403	0.5823665893271461	0.8700173310225303	0.7335647202939976	0.50654793793935
105	0.8320497214171597	0.5580046403712297	0.8817598533455545	0.7271335238873009	0.5020009689818404
106	0.8349333113892479	0.5510440835266821	0.8934169278996865	0.7282564311964067	0.5086982745333674
107	0.8389064536350914	0.5278422273781903	0.900990099009901	0.7200898325847285	0.5000316074469329
108	0.8342857350733388	0.5452436194895591	0.8845671267252195	0.72233564720294	0.49614869496095054
109	0.8331920013808718	0.5301624129930395	0.8952007835455436	0.7191710902409146	0.49615590701482404
110	0.8352602983325171	0.5417633410672854	0.8883956880152187	0.722131482237648	0.4975159716785656
111	0.8351181719105003	0.5452436194895591	0.8893093661305582	0.7240710494079216	0.5007608204246613
112	0.835316872927689	0.5498839907192575	0.8851540616246498	0.7246835443037974	0.4998565443601832
113	0.8438479706404194	0.568445475638051	0.8760429082240763	0.7296855859534503	0.5033245581925656
114	0.837652153464088	0.5417633410672854	0.8943504628151931	0.7242752143732135	0.5032542971092705
115	0.8446673196370127	0.5719257540603249	0.8882882882882883	0.736014699877501	0.5179650476412255
116	0.8450759905948185	0.5498839907192575	0.8943396226415095	0.7280522662311147	0.5087977276148457
117	0.8363987522981077	0.5452436194895591	0.8881889763779528	0.7236627194773377	0.49967375680129444
118	0.8367291052834399	0.5556844547563805	0.8810545677498467	0.7258064516129032	0.4997364379746968
119	0.8426571444054625	0.5510440835266821	0.9033280507131537	0.731829318089016	0.5182491374059778
120	0.8347095636739751	0.5556844547563805	0.8805147058823529	0.7256022866476113	0.4992016941340846
121	0.8434331320900137	0.5382830626450116	0.9036027263875365	0.7259085340955492	0.5096783366613971
122	0.8388793580418382	0.5626450116009281	0.8853057499239428	0.7306043282972642	0.5086617254142445
123	0.8389935525868597	0.5440835266821346	0.8950381679389313	0.7256022866476113	0.5055007078896996
124	0.8436893276144906	0.5475638051044084	0.8953525134366108	0.7273376888525929	0.5081863251940568
125	0.8428692677767161	0.5452436194895591	0.8998085513720485	0.7278481012658228	0.5108712947710146
126	0.8412303607125942	0.5290023201856149	0.8991127177127834	0.7199877501020825	0.49906078817320615
127	0.83718161841644	0.5591647331786543	0.8898461538461538	0.7307064107799102	0.5107678242208686
128	0.8399742207173575	0.5545243619489559	0.893179694799128	0.7297876684360963	0.5108512409688825
129	0.8429771901936698	0.5603248259860789	0.89086996618506	0.731625153123724	0.5125666984011714
130	0.8437201864845841	0.5626450116009281	0.8926380368098159	0.7333605553287056	0.515893870710845
131	0.8382755611798426	0.5522041763341067	0.8958594730238394	0.7296855859534503	0.5118602413812382
132	0.8411311356465612	0.5348027842227379	0.9065880039331367	0.7252960391996733	0.5100835354182889
133	0.843706764130519	0.5545243619489559	0.8912367930391547	0.7290730910575746	0.5089576813643677
134	0.8410164811454812	0.537122969837587	0.9031209362808843	0.7251939567170274	0.5084221636308481
135	0.833200008797705	0.5545243619489559	0.8879256965944272	0.7278481012658228	0.5057195635090558
136	0.8252201684208553	0.5649651972157773	0.8876063183475091	0.7325438954675377	0.5125226592544848
137	0.8354918653007812	0.5614849187935035	0.8861763808361306	0.7304001633319722	0.5087341900578856
138	0.8358178068893724	0.5440835266821346	0.8939008894536213	0.7251939567170274	0.5044066702183564
139	0.8352078633418701	0.5301624129930395	0.8999015425008204	0.7208044099632503	0.5005983675542617
140	0.826823993381985	0.5626450116009281	0.8828883495145631	0.7296855859534503	0.5062619033604631
141	0.8312335502987875	0.5545243619489559	0.8956901936289818	0.7307064107799102	0.5132909052079269
142	0.8350445371269839	0.537122969837587	0.8972868217054264	0.7231523070641078	0.5028889163154538
143	0.830642506763863	0.5406032482598608	0.8912974179152056	0.7226418946508779	0.49952912233728813
144	0.8377456918006727	0.5336426914153132	0.9064039408866995	0.7246835443037974	0.5091076133457323
145	0.8349584835298933	0.5510440835266821	0.8939774153074027	0.7284605961616987	0.5092416503111903
146	0.8361557491496667	0.548723897911833	0.9026717557251909	0.7305022458146182	0.5160131703606687
147	0.8337651066295222	0.5580046403712297	0.9041353383458647	0.7354022049816251	0.5238616382954421
148	0.8347749192484418	0.537122969837587	0.9016553067185978	0.7246835443037974	0.5070359705042763
149	0.8344879902964324	0.5626450116009281	0.8899082568807339	0.7323397305022458	0.5132095360290247
150	0.8379338556427076	0.5522041763341067	0.8883359253499222	0.7269293589220089	0.5045429530005434
151	0.8368877483093689	0.568445475638051	0.8768267223382046	0.7299918334013883	0.5041150527079985
152	0.8367144285037612	0.5510440835266821	0.8914607444479199	0.7275418538178848	0.5067987083396069
153	0.8351109798703158	0.5440835266821346	0.9019230769230769	0.7280522662311147	0.5120898319086669
154	0.8320723847065781	0.5452436194895591	0.8818011257035647	0.7213148223764801	0.4934452550040056
155	0.8375178881092494	0.54292343387471	0.899711630887536	0.726725193956717	0.5091811922441576
156	0.8348619972931167	0.5290023201856149	0.8997040447221308	0.7201919150673745	0.4996176530115424
157	0.8392757565357248	0.5243619489559165	0.9076305220883534	0.7207023274806044	0.5038321568341089
158	0.8370370667715701	0.5394431554524362	0.8893847625119541	0.7214169048591261	0.4968994593769637
159	0.8383643745132828	0.5510440835266821	0.890625	0.7272356063699469	0.5059856754376618
160	0.8397209521859789	0.5382830626450116	0.8986442866365397	0.7241731318905675	0.5049757209693435
161	0.8385082571311586	0.5672853828306265	0.8869407496977025	0.7333605553287056	0.5134477692465239
162	0.8359069129221225	0.5464037122969838	0.8870056497175142	0.7237648019599837	0.49930924653294584
163	0.8394717814449377	0.5661252900232019	0.8870039382005452	0.7328501429154757	0.5127180028010697
164	0.8400979907112293	0.5417633410672854	0.9015444015444015	0.726827276439363	0.51012826811599
165	0.832862338329627	0.5568445475638051	0.8872458410351202	0.7286647611269906	0.506630699510363
166	0.8387807183744251	0.5545243619489559	0.8968105065666041	0.7311147407104941	0.5143770492798558
167	0.840489622387784	0.5545243619489559	0.8923459863098943	0.7294814209881584	0.5100392930658317
168	0.845568289926862	0.5649651972157773	0.8960441582336707	0.7357084524295631	0.5208322025566088
169	0.837356652603719	0.5556844547563805	0.8864898210980876	0.7278481012658228	0.5050987995049673
170	0.8419526171666974	0.5498839907192575	0.8960302457466919	0.7286647611269906	0.5104317517527983
171	0.8426767134450341	0.5510440835266821	0.9013282732447818	0.7311147407104941	0.5163318149869494
172	0.840030335356471	0.5394431554524362	0.8976833976833977	0.7243772968558595	0.5048559304789497
173	0.8368244416300709	0.5336426914153132	0.8963949334199416	0.7212127398938342	0.4996617239923258
174	0.8324559462450192	0.580046403712297	0.8880994671403197	0.7396896692527563	0.5233575653368081
175	0.8404190818541146	0.5626450116009281	0.8981481481481481	0.7354022049816251	0.5212831807237363
176	0.8366411700479292	0.5382830626450116	0.8940269749518305	0.7225398121682319	0.5005698044607773
177	0.8343612514952753	0.5661252900232019	0.8856624319419237	0.7323397305022458	0.5113858471055235
178	0.8341710805722589	0.5510440835266821	0.8897908211052139	0.7269293589220089	0.5051732800366318
179	0.8373971705510375	0.5533642691415314	0.8904791537025514	0.7282564311964067	0.5074261692936572
180	0.8385318403326938	0.5603248259860789	0.8875957120980091	0.7304001633319722	0.5093453744692004
181	0.835882117109161	0.5278422273781903	0.9024793388429752	0.7206002449979584	0.5014283030440949
182	0.8356566131980293	0.5661252900232019	0.8945921173235564	0.7357084524295631	0.520209009205597
183	0.8327286583734081	0.5556844547563805	0.8928238583410997	0.7301959983666803	0.5112995398277254
184	0.8404493553255887	0.5452436194895591	0.9038461538461539	0.7292772560228665	0.5147232899005327
185	0.835197284352529	0.5336426914153132	0.9037328094302554	0.7237648019599837	0.5065984403439545
186	0.8385832299686627	0.5545243619489559	0.9001883239171374	0.7323397305022458	0.5176423622874485
187	0.8364946113220777	0.5452436194895591	0.9012464046021093	0.7283585136790527	0.5122453204288914
188	0.8313545187421222	0.5197215777262181	0.9068825910931174	0.7182523478971009	0.4999356711371413
189	0.8363249293507495	0.54292343387471	0.892845786963434	0.7242752143732135	0.5025991929116981
190	0.8305805381385527	0.5394431554524362	0.8792940434919635	0.717741935483871	0.48710814855592444
191	0.8264119145679291	0.5522041763341067	0.8739290085679314	0.7215189873417721	0.4903265919621357
192	0.8348011785579524	0.5440835266821346	0.890506329113924	0.7239689669252756	0.5011315805448612
193	0.8322983067595812	0.5464037122969838	0.9008606949314631	0.7287668436096366	0.5126774371389105
194	0.8308837328093513	0.5533642691415314	0.89549436795995	0.7300939158840343	0.5123036537656518
195	0.8390602880295014	0.5719257540603249	0.889624060150376	0.7365251122907309	0.519294059950921
196	0.8315678965389895	0.5417633410672854	0.8986529826812059	0.7258064516129032	0.507373054855092
197	0.8319935649638591	0.5522041763341067	0.8975487115021998	0.7302980808493262	0.5134933689525014
198	0.8300382081316217	0.5498839907192575	0.8857053877296792	0.7248877092690894	0.5003962465595236
199	0.8387169517390689	0.5614849187935035	0.8891610532761788	0.731523070641078	0.5116799124384204
200	0.8362264151258976	0.548723897911833	0.9032463399108848	0.7307064107799102	0.5165623954449562
201	0.8369044321700292	0.537122969837587	0.9090314136125655	0.7272356063699469	0.5139863936813043
202	0.8379050874819698	0.5452436194895591	0.8989480395282117	0.7275418538178848	0.5100477741785859
203	0.8343306435103044	0.5580046403712297	0.891290920321186	0.7307064107799102	0.5113909166547641
204	0.8380460431067471	0.5556844547563805	0.8944911297852475	0.7308084932625561	0.512923203737928
205	0.8348315356578008	0.5498839907192575	0.8940584721785602	0.7279501837484688	0.508525642723514
206	0.8371346610843056	0.5348027842227379	0.907182682846835	0.7255002041649653	0.5106415260281664
207	0.8286864809046315	0.5440835266821346	0.8916349809885932	0.7243772968558595	0.5022221110243261
208	0.8358759704236546	0.5475638051044084	0.9024856596558317	0.7298897509187423	0.5150322987532121
209	0.8347427641385474	0.5672853828306265	0.886672710788758	0.7332584728460596	0.5131814768691952
210	0.8289881702646937	0.548723897911833	0.8983855650522318	0.7289710085749286	0.5119034230959119
211	0.8308063347489943	0.5614849187935035	0.8916180534233957	0.7324418129848917	0.5140961678230941
212	0.8363323722760567	0.5545243619489559	0.9073078139829168	0.7348917925683952	0.5244786812610435
213	0.8392468629324256	0.54292343387471	0.9096209912536443	0.7301959983666803	0.5185799674293434
214	0.8369133804060727	0.5533642691415314	0.8940955951265229	0.7295835034708044	0.510946491557955
215	0.8359089618172915	0.5672853828306265	0.8934226552984166	0.735810534912209	0.5198587908584849
216	0.8308781715224647	0.5522041763341067	0.8941765810895429	0.7290730910575746	0.5102296994589133
217	0.8388599353519215	0.5672853828306265	0.8872089507106139	0.7334626378113516	0.5137141278256542
218	0.8381859533768469	0.5522041763341067	0.894456623864704	0.7291751735402205	0.5105012775126608
219	0.8326282206959486	0.5603248259860789	0.8969359331476323	0.7338709677419355	0.518498234862054
220	0.8257799767580023	0.5661252900232019	0.8918671946390496	0.7346876276031034	0.5175275799820117
221	0.8296957081249315	0.5568445475638051	0.8952440161641281	0.731625153123724	0.5144529799022123
222	0.84123985253307	0.5452436194895591	0.8949539828625833	0.7261126990608412	0.506213489499743
223	0.8361026451320258	0.5336426914153132	0.9064039408866995	0.7246835443037974	0.5091076133457323
224	0.8372504027542503	0.5522041763341067	0.9072426937738246	0.7337688852592895	0.5227973180830428
225	0.8350038937371045	0.5591647331786543	0.8956333230102199	0.7328501429154757	0.5164291154265583
226	0.8344131847156769	0.5452436194895591	0.897803247373448	0.7271335238873009	0.5089507866671585
227	0.8332476351568333	0.5475638051044084	0.8942216608778023	0.7269293589220089	0.507095222405494
228	0.8353863681066804	0.54292343387471	0.8939828080229226	0.7246835443037974	0.5036932313162145
229	0.8320271835703027	0.5603248259860789	0.8840756558877364	0.7290730910575746	0.5058666415701784
230	0.8368042035635054	0.548723897911833	0.9026717557251909	0.7305022458146182	0.5160131703606687
231	0.8344727699323212	0.5556844547563805	0.886763344646714	0.7279501837484688	0.5053676350192979
232	0.8382182757434897	0.5510440835266821	0.9001895135818067	0.7307064107799102	0.5152378194848176
233	0.8386066459134494	0.5533642691415314	0.9048371798925071	0.7334626378113516	0.521306126738014
234	0.8398903414579971	0.5278422273781903	0.9118236472945892	0.7237648019599837	0.5101327224829915
235	0.8369779833251713	0.5603248259860789	0.8933415536374846	0.7325438954675377	0.5149891775382412
236	0.8321918478391767	0.5649651972157773	0.8777410633823971	0.7287668436096366	0.5026887949660326
237	0.8308906739644131	0.5661252900232019	0.891324200913242	0.7344834626378114	0.5169921075059992
238	0.8339402871664566	0.5394431554524362	0.8896683673469388	0.7215189873417721	0.4971727829617773
239	0.8270689827043141	0.5533642691415314	0.8904791537025514	0.7282564311964067	0.5074261692936572
240	0.8332405476521166	0.5382830626450116	0.9000969932104753	0.7246835443037974	0.5063565466097255
241	0.8277362116881691	0.5510440835266821	0.8914607444479199	0.7275418538178848	0.5067987083396069
242	0.8317501227664534	0.5580046403712297	0.8985056039850561	0.7333605553287056	0.5184211415977823
243	0.8261358782116641	0.5406032482598608	0.8930054295752156	0.7232543895467538	0.5011715006424146
244	0.8353999995316811	0.5348027842227379	0.9059941041598428	0.7250918742343814	0.5095258606563187
245	0.8348370551305003	0.5522041763341067	0.8883359253499222	0.7269293589220089	0.5045429530005434
246	0.8302627921306369	0.5417633410672854	0.9018345671065336	0.7269293589220089	0.5104042053755534
247	0.8372156133505673	0.5533642691415314	0.8877171215880894	0.7272356063699469	0.5047263146883468
248	0.8331030626048702	0.5417633410672854	0.904162633107454	0.7277460187831768	0.512614442539755
249	0.8286600125241852	0.5545243619489559	0.89625	0.7309105757452021	0.5138338345286853
250	0.8286586326560105	0.5290023201856149	0.9144385026737968	0.7251939567170274	0.5133607701021864
251	0.8329573401627609	0.54292343387471	0.9020237712817218	0.7275418538178848	0.5113847540713907
252	0.8361778270404655	0.5406032482598608	0.9057337220602527	0.7277460187831768	0.5132980131088709
253	0.8282103845700967	0.5475638051044084	0.9013367281985997	0.7294814209881584	0.5139338386367116
254	0.8282642412431057	0.5568445475638051	0.8877928483353884	0.7288689260922826	0.5071682953542681
255	0.8308948762902185	0.5614849187935035	0.8848263254113345	0.7298897509187423	0.5073979235213595
256	0.8275009232572516	0.5777262180974478	0.8892857142857142	0.7390771743568804	0.5229478181713756
257	0.8358214656307453	0.5580046403712297	0.8946063236205828	0.731931400571662	0.5146297408639752
258	0.8320581260687706	0.548723897911833	0.8986700443318556	0.7290730910575746	0.5121768905578817
259	0.8297507774093669	0.5603248259860789	0.8800485879137565	0.7275418538178848	0.5018668006530657
260	0.8308856144477716	0.5533642691415314	0.8983050847457628	0.7311147407104941	0.515023345751091
261	0.8330104859945889	0.5464037122969838	0.9	0.7284605961616987	0.5118539210597085
262	0.8377655326324607	0.5556844547563805	0.8992490613266583	0.7325438954675377	0.5175374462425134
263	0.8272985425915965	0.5626450116009281	0.8880073237717424	0.731625153123724	0.5113345480695669
264	0.8278069612927742	0.5614849187935035	0.8946395563770795	0.7335647202939976	0.5170569208314854
265	0.8352549879307531	0.568445475638051	0.8977099236641222	0.7379542670477746	0.5248736853596184
266	0.8356977165439672	0.5336426914153132	0.9084924292297564	0.7253981216823193	0.5110636262990451
267	0.8304464400404626	0.5406032482598608	0.8993245416532647	0.7255002041649653	0.5072164647995993
268	0.8262905697969103	0.548723897911833	0.8961161982949163	0.7281543487137607	0.5097183161686275
269	0.8259666352893007	0.5382830626450116	0.8925937800577108	0.722029399755002	0.4991968992298578
270	0.8252903744410279	0.54292343387471	0.9017341040462428	0.7274397713352388	0.5111090447808884
271	0.8262466230862482	0.5614849187935035	0.8929889298892989	0.7329522253981217	0.5154409302862359
272	0.8260921196648443	0.5672853828306265	0.8931506849315068	0.7357084524295631	0.5195908923266042
273	0.8303059443717434	0.5591647331786543	0.900093370681606	0.7344834626378114	0.5207631993645749
274	0.8296211534292987	0.5533642691415314	0.8868918500154943	0.7269293589220089	0.5039177180894897
275	0.829474511075073	0.5498839907192575	0.9028571428571428	0.7311147407104941	0.5169940736898224
276	0.8260810389052577	0.54292343387471	0.9011553273427471	0.7272356063699469	0.5105578529008579
277	0.830037246405318	0.5406032482598608	0.9048543689320389	0.7274397713352388	0.5124665283919205
278	0.8285679794983368	0.5510440835266821	0.8895131086142322	0.726827276439363	0.504902622922102
279	0.8273945479652214	0.5464037122969838	0.9025870328968381	0.7293793385055125	0.5143264823850304
280	0.8290886079421532	0.5336426914153132	0.9067017082785808	0.7247856267864434	0.5093868054668471
281	0.8281894774765373	0.568445475638051	0.8805031446540881	0.731420988158432	0.5078116236209814
282	0.8263606503745213	0.5510440835266821	0.8777332922697875	0.722437729685586	0.49333024016185856
283	0.8217774809528015	0.548723897911833	0.8854914196567862	0.7242752143732135	0.4994020304700043
284	0.8226031438916497	0.5464037122969838	0.8951536268609439	0.726725193956717	0.507199900391852
285	0.8287798519844679	0.5417633410672854	0.9003856041131105	0.7264189465087791	0.5090252767730206
286	0.8303106275607008	0.568445475638051	0.8876811594202898	0.7341772151898734	0.5149765496933477
287	0.8325683009658075	0.5545243619489559	0.9058749210360075	0.7343813801551654	0.523107749879608
288	0.8317541787426038	0.5765661252900232	0.8963029756537421	0.7412209064924459	0.5291250522121289
289	0.8287575650227337	0.5510440835266821	0.9013282732447818	0.7311147407104941	0.5163318149869494
290	0.8334844079913937	0.5440835266821346	0.9051141846252815	0.7291751735402205	0.5151242904970508
291	0.8291819790219894	0.5464037122969838	0.8994271164863145	0.7282564311964067	0.5113052818284671
292	0.8314884077692767	0.5580046403712297	0.9024390243902439	0.7347897100857493	0.5222264721332998
293	0.8313093176058467	0.5417633410672854	0.9103313840155945	0.7298897509187423	0.5184397073538579
294	0.8297887446912707	0.5336426914153132	0.9031413612565445	0.7235606369946918	0.5060417122476218
295	0.8317671411406107	0.5382830626450116	0.9139855548260013	0.7294814209881584	0.5194309206298403
296	0.8290072793482073	0.5626450116009281	0.8929119361767414	0.7334626378113516	0.5161626803308986
297	0.8244248207676683	0.5522041763341067	0.8855813953488372	0.7259085340955492	0.5018458669563423
298	0.836861781699168	0.5556844547563805	0.904911838790932	0.7345855451204574	0.5229925603658289
299	0.8308455146423248	0.574245939675174	0.8943089430894309	0.7393834218048183	0.5255421259860393
300	0.8288343776844708	0.574245939675174	0.8847184986595175	0.7357084524295631	0.5159866758186258
